Validation Accuracy	Validation Loss	Training Accuracy	Training Loss
0.8763906	42190348.0	0.9616	7111275.5
0.8776267	42890860.0	0.9464	4553078.5
0.87577254	41972090.0	0.9512	8290799.0
0.86402965	42142080.0	0.944	4982413.0
0.86402965	43894524.0	0.9448	6396971.0
0.86897403	43033680.0	0.9544	7291506.5
0.86897403	42948004.0	0.9464	5028917.0
0.8695921	42590572.0	0.9488	7787752.0
0.87453645	42130764.0	0.9648	3713314.5
0.8739184	42193670.0	0.9584	6337928.0
0.8658838	42277736.0	0.9616	4765033.5
0.86650187	42054200.0	0.9624	5197913.5
0.87453645	42079190.0	0.96	6656127.0
0.87144625	42303976.0	0.96	3722904.2
0.8720643	41616070.0	0.9688	4809079.5
0.868356	41678720.0	0.9592	4041988.0
0.8634116	43381444.0	0.9464	5640558.5
0.87453645	41425444.0	0.9664	6381217.0
0.868356	42429060.0	0.948	4110183.8
0.87268233	42345180.0	0.9624	4313750.0
0.87948084	42199716.0	0.9624	5525173.0
0.87144625	41542084.0	0.9536	3861769.0
0.8652658	42507984.0	0.9456	3649188.8
0.8763906	41249390.0	0.9584	7578724.0
0.8733004	42845812.0	0.9648	3529733.0
0.86897403	43774988.0	0.9552	4699479.5
0.86897403	42843080.0	0.9456	7454186.0
0.86093944	42847496.0	0.9392	5791972.0
0.8634116	42812320.0	0.9464	4822490.5
0.8770087	41561990.0	0.9664	4548745.0
0.8788628	41847428.0	0.956	4874712.0
0.8708282	41541180.0	0.9536	4032144.2
0.8535229	43082896.0	0.9448	5614075.0
0.8646477	42755440.0	0.9376	6963944.0
0.8720643	41346400.0	0.9512	6699693.5
0.86773795	41193044.0	0.948	4649326.0
0.86650187	44295670.0	0.9208	7758799.0
0.8702101	45187300.0	0.9408	5825158.5
0.8695921	42472852.0	0.9576	8361740.5
0.8473424	43295916.0	0.9264	5517780.5
0.8658838	41202096.0	0.9528	6929850.5
0.87453645	43632036.0	0.9576	3176528.8
0.87824476	42436108.0	0.9568	6780898.5
0.8807169	40330610.0	0.9672	4558497.5
0.87824476	39577636.0	0.9656	7066821.5
0.8702101	40661604.0	0.9664	3838695.8
0.8621755	41466244.0	0.964	4676553.0
0.8621755	42183410.0	0.952	4423412.5
0.8751545	40595720.0	0.9688	4374355.0
0.8763906	40850868.0	0.9664	4764766.0
0.8788628	40418280.0	0.956	4412481.0
0.8652658	40898690.0	0.9568	3892407.5
0.8733004	41708572.0	0.9456	4142448.2
0.87824476	39814812.0	0.9712	4460521.5
0.8634116	40526270.0	0.9632	2879332.2
0.8702101	40784404.0	0.9688	4278230.0
0.8800989	40347308.0	0.9736	3801768.8
0.87577254	40162310.0	0.9704	3556372.5
0.8708282	39853416.0	0.9688	3944900.2
0.8695921	40026390.0	0.964	3484026.0
0.868356	40181068.0	0.9648	3664380.8
0.87144625	40701036.0	0.9624	4836107.0
0.87577254	40869270.0	0.964	3066606.5
0.86897403	40676224.0	0.9672	4024008.0
0.86279356	40812644.0	0.9664	3927360.0
0.86773795	40735430.0	0.9728	3588624.8
0.87577254	41308156.0	0.9712	4409644.5
0.8751545	39954010.0	0.9656	3793536.2
0.8800989	39832068.0	0.9688	4540119.0
0.8733004	40188964.0	0.972	2961086.8
0.86773795	41074264.0	0.9576	4013545.0
0.86897403	40533572.0	0.9688	4153580.2
0.8702101	40636784.0	0.9704	2555217.0
0.8702101	40349790.0	0.9624	5602627.0
0.8763906	40344530.0	0.9656	3001419.5
0.8763906	39779724.0	0.9688	5851645.5
0.8733004	39520268.0	0.9728	4323545.0
0.87577254	39975868.0	0.9712	3829104.8
0.87268233	40222628.0	0.9688	4258450.0
0.86773795	41485836.0	0.9616	3464269.0
0.8733004	40259084.0	0.972	5171520.5
0.86897403	42038700.0	0.9536	3857031.2
0.86773795	40881910.0	0.9536	4094587.0
0.8733004	40784984.0	0.9696	4708011.0
0.87144625	42080344.0	0.9584	2854735.2
0.8788628	40130196.0	0.9768	4050101.5
0.8615575	40344036.0	0.9632	2408757.8
0.8646477	40689630.0	0.9736	6346094.0
0.8751545	40828676.0	0.9552	4887685.0
0.87144625	39995892.0	0.9656	4825167.5
0.8751545	39531652.0	0.9744	4631231.5
0.8770087	39737130.0	0.9688	3680281.8
0.87144625	39886076.0	0.9664	6168178.5
0.8671199	40358724.0	0.9624	4466233.0
0.87144625	40025730.0	0.9688	3487289.8
0.8739184	41208650.0	0.9568	3399843.8
0.8763906	40114536.0	0.9616	5297524.0
0.8578492	41542400.0	0.9344	4089969.5
0.87144625	39643096.0	0.9784	5648824.5
0.8652658	42236084.0	0.952	3300970.8
0.86897403	39889188.0	0.9752	4724998.5
0.86650187	40481476.0	0.956	3278753.2
0.8788628	39859180.0	0.9712	4990082.5
0.8788628	40940764.0	0.9648	3814192.2
0.8702101	40286096.0	0.964	3986072.2
0.8733004	40216772.0	0.96	4336356.0
0.87268233	40827620.0	0.9592	6176463.5
0.87268233	40699420.0	0.9776	3331613.8
0.87577254	39611812.0	0.9768	3856042.0
0.88133496	41024412.0	0.9576	3920878.8
0.87577254	40348172.0	0.9688	4766383.5
0.8621755	40979964.0	0.9536	4851795.5
0.8708282	40397320.0	0.9688	3353193.8
0.87824476	40144724.0	0.9768	3038840.5
0.87824476	40185400.0	0.9712	4108798.2
0.87268233	39401284.0	0.9568	5857797.5
0.87144625	39814332.0	0.9648	2897753.5
0.8763906	40051980.0	0.964	3622377.5
0.87453645	40454244.0	0.9664	2453348.8
0.8529048	41509490.0	0.9416	4668708.5
0.88133496	40315540.0	0.9624	5920185.0
0.8776267	43348950.0	0.9552	3635339.2
0.8800989	39455132.0	0.9664	4952109.5
0.8380717	45794588.0	0.9072	4458466.0
0.8788628	38801960.0	0.9728	7710662.5
0.8733004	42629108.0	0.9352	4072173.5
0.8770087	38524572.0	0.9744	6426383.5
0.85228676	42926160.0	0.9152	3180392.0
0.87453645	42766184.0	0.9448	8412828.0
0.868356	46181110.0	0.9312	5660824.0
0.8733004	42213012.0	0.9584	9108933.0
0.83065516	49383668.0	0.8856	3664504.0
0.8733004	42833304.0	0.9432	8812805.0
0.8448702	53813668.0	0.9	3907523.0
0.8479605	46229460.0	0.9248	12318610.0
0.85228676	49098824.0	0.9216	7675615.5
0.86402965	51128304.0	0.9232	10812671.0
0.8516687	55270924.0	0.8992	9342118.0
0.82818294	51831148.0	0.8976	15244167.0
0.86650187	44319252.0	0.9392	12505805.0
0.8788628	44789624.0	0.9416	6948631.5
0.86093944	48879600.0	0.908	6885705.5
0.8510507	45058604.0	0.9104	11872701.0
0.8473424	49496324.0	0.9216	10316539.0
0.86897403	47972452.0	0.9336	9943327.0
0.8510507	54014490.0	0.9064	10977785.0
0.8695921	46407170.0	0.9312	16142600.0
0.82323855	54794010.0	0.8672	6804679.5
0.86773795	45647920.0	0.9328	14158225.0
0.83003706	56236910.0	0.884	6626713.5
0.79789865	59001508.0	0.8504	16513699.0
0.8671199	49871244.0	0.9432	18621674.0
0.86402965	51007110.0	0.9312	11219551.0
0.84548825	55676510.0	0.9096	11971017.0
0.8776267	42747400.0	0.9448	17819188.0
0.802225	61540440.0	0.8544	4808554.0
0.8325093	56346196.0	0.8888	25247440.0
0.80964154	67230700.0	0.8416	22565032.0
0.8800989	46094364.0	0.9448	21918076.0
0.7750309	90934260.0	0.8072	7020521.0
0.8121137	71006790.0	0.828	40819784.0
0.82323855	68346880.0	0.8544	31406800.0
0.78924596	67472100.0	0.8432	23750120.0
0.7886279	69025640.0	0.832	28317814.0
0.8436341	62748604.0	0.892	28187928.0
0.8195303	74939340.0	0.8504	18304092.0
0.8473424	61951548.0	0.8944	30088440.0
0.78059334	91665220.0	0.7968	19182800.0
0.77070457	88559944.0	0.8104	39894620.0
0.83868974	65504504.0	0.8744	41630812.0
0.7700865	83721180.0	0.8208	22070648.0
0.77564895	84569580.0	0.8152	39107196.0
0.8720643	52960656.0	0.9248	43686584.0
0.76761436	104553250.0	0.7712	15929218.0
0.8733004	51879320.0	0.9288	62224012.0
0.73609394	105295310.0	0.7704	10699475.0
0.8671199	58022276.0	0.904	64519936.0
0.7119901	156726160.0	0.7184	15612894.0
0.8479605	57898936.0	0.8992	103587130.0
0.62175524	185742560.0	0.612	20418756.0
0.70580965	177848670.0	0.7144	150577330.0
0.6674907	235511550.0	0.6736	141020930.0
0.83003706	70489510.0	0.8736	191346580.0
0.4184178	454670180.0	0.4136	27838690.0
0.46662545	499965400.0	0.4824	414928900.0
0.5080346	663097660.0	0.512	450270850.0
0.7051916	218709920.0	0.728	547967200.0
0.6606922	222190880.0	0.6512	186095090.0
0.4511743	601424700.0	0.484	191029710.0
0.7404203	152919260.0	0.7392	565616960.0
0.66131026	298716700.0	0.6648	100697360.0
0.6304079	434944740.0	0.6432	219575650.0
0.67985165	368661000.0	0.712	355721730.0
0.6897404	276066460.0	0.7248	350559300.0
0.6928307	202102380.0	0.7344	232614690.0
0.7064277	200468180.0	0.716	178894430.0
0.72805935	175677040.0	0.732	180703660.0
0.71260816	188081660.0	0.704	146950580.0
0.7045736	185385200.0	0.7184	166182830.0
0.72435105	165186290.0	0.7664	123059950.0
0.7490729	148295360.0	0.7424	152140900.0
0.78924596	130760136.0	0.8192	85950810.0
0.7923362	116937330.0	0.8224	88286344.0
0.7948084	111658980.0	0.8224	67262840.0
0.8003708	113139224.0	0.8152	79244424.0
0.80964154	108202450.0	0.8424	75705470.0
0.82818294	94478950.0	0.8656	62057388.0
0.8263288	90072120.0	0.8552	59418980.0
0.83189124	86175010.0	0.8616	45553764.0
0.83374536	82621530.0	0.8512	45586856.0
0.829419	86100430.0	0.8584	38539636.0
0.828801	85719380.0	0.8576	38319850.0
0.8399258	81389220.0	0.8712	52505570.0
0.8479605	78872080.0	0.8848	34439440.0
0.8498146	78323896.0	0.8848	37628230.0
0.8498146	78630640.0	0.8856	38642090.0
0.8473424	77769660.0	0.8848	43685524.0
0.85043263	74734980.0	0.892	32796560.0
0.8485785	71518360.0	0.8624	29436720.0
0.8393078	71526110.0	0.8792	26051280.0
0.84672433	71361750.0	0.8816	30305800.0
0.8584672	70195740.0	0.8864	27691640.0
0.86402965	70852510.0	0.9088	20661456.0
0.86279356	70506760.0	0.8888	26475284.0
0.86897403	68069520.0	0.908	29165600.0
0.86773795	67535270.0	0.9048	20686620.0
0.8652658	67604520.0	0.8992	24055332.0
0.87144625	65481130.0	0.9128	24849186.0
0.8720643	64429184.0	0.9192	22234034.0
0.8733004	63528930.0	0.9144	22344868.0
0.8751545	62288440.0	0.9152	15932200.0
0.87824476	61449452.0	0.9208	16921686.0
0.87948084	60448068.0	0.9352	12569357.0
0.8807169	59710840.0	0.9208	21189578.0
0.8838072	58753028.0	0.9464	16541236.0
0.8844252	58006370.0	0.9328	14753866.0
0.88133496	57817870.0	0.9408	14678616.0
0.87948084	56926324.0	0.9192	22010340.0
0.8838072	55960804.0	0.9424	12202664.0
0.8825711	55026936.0	0.9424	13447483.0
0.88504326	54318676.0	0.9464	14263847.0
0.88504326	53649830.0	0.9488	14740043.0
0.88133496	53320644.0	0.9328	12408934.0
0.8856613	52988268.0	0.9376	13267693.0
0.8856613	53737270.0	0.9464	12045205.0
0.8838072	55002676.0	0.9352	11244401.0
0.881953	54631556.0	0.9448	11346469.0
0.8788628	54067130.0	0.9384	12252433.0
0.881953	53370996.0	0.9408	15877867.0
0.88875157	53020924.0	0.9488	10072596.0
0.8838072	53940960.0	0.9448	7650698.0
0.8875154	52163070.0	0.932	13901744.0
0.8844252	50540260.0	0.952	9965962.0
0.881953	50275292.0	0.9352	10995053.0
0.881953	50194256.0	0.9432	9627165.0
0.88504326	50013330.0	0.9472	10165060.0
0.8838072	48899748.0	0.9504	8340608.5
0.88133496	48240710.0	0.9392	8471717.0
0.8856613	47841548.0	0.9408	8316273.5
0.89184177	47011676.0	0.9496	7728333.5
0.8924598	47251628.0	0.9512	6941516.5
0.8906057	47402268.0	0.9584	8478245.0
0.88627934	47453050.0	0.9504	7749837.0
0.8844252	46921070.0	0.9464	10171646.0
0.88627934	46211532.0	0.948	6419707.0
0.88504326	45747188.0	0.948	5675549.0
0.8893696	45559612.0	0.9472	6856409.0
0.88875157	45194876.0	0.9464	7249668.5
0.8881335	45172036.0	0.9544	6158080.0
0.88875157	45280290.0	0.9536	10990599.0
0.8893696	45214880.0	0.956	9543226.0
0.8893696	45224028.0	0.9616	5760869.0
0.8912237	45163184.0	0.9608	6398797.5
0.8868974	45359336.0	0.9568	6565245.5
0.88627934	45545380.0	0.9536	7452969.5
0.88627934	46040816.0	0.9568	5252295.0
0.8856613	45859520.0	0.9544	6920213.5
0.88875157	45337372.0	0.9608	7107134.5
0.88875157	45055336.0	0.9528	10763926.0
0.88998765	44972748.0	0.9616	5617514.5
0.8856613	44943676.0	0.964	5013296.5
0.8856613	45154080.0	0.9528	6534068.5
0.88318914	45577932.0	0.948	5875947.0
0.8844252	45258836.0	0.96	8204427.5
0.88504326	44762292.0	0.9624	4319448.5
0.88627934	45010680.0	0.9568	5631719.0
0.8912237	45456170.0	0.9536	9338379.0
0.8912237	46273908.0	0.9608	9226851.0
0.88627934	45646680.0	0.9584	5519874.5
0.88133496	45325900.0	0.9608	5030521.0
0.87948084	44894920.0	0.9352	8268910.0
0.88998765	44193330.0	0.9744	3515708.5
0.88875157	44895100.0	0.9544	7028658.0
0.8844252	45328660.0	0.948	7614284.5
0.8844252	44989944.0	0.9624	4689008.5
0.881953	44423390.0	0.9408	8903602.0
0.88627934	43876384.0	0.9568	9608464.0
0.8893696	44132996.0	0.9616	6661062.0
0.8893696	44451520.0	0.9568	5649927.5
0.8893696	44562910.0	0.9712	4213664.5
0.8875154	44364976.0	0.9608	5546819.5
0.8776267	44911300.0	0.956	5007293.0
0.8881335	44578230.0	0.9696	5413281.0
0.8893696	44888692.0	0.9608	3679182.0
0.89369595	44112132.0	0.9712	5040127.0
0.89307785	43455640.0	0.9704	7486832.0
0.88998765	43312308.0	0.9664	4351406.5
0.8906057	43359748.0	0.9632	5532243.0
0.88875157	43557320.0	0.9688	5778168.0
0.88627934	43367204.0	0.9728	4401074.0
0.8881335	43036428.0	0.9592	7360366.0
0.8906057	43087564.0	0.9752	3661927.2
0.89184177	43382664.0	0.9752	3555505.8
0.88998765	43528000.0	0.9768	2952460.2
0.8912237	43113908.0	0.9776	3391058.8
0.88875157	43072944.0	0.9608	4487774.5
0.88627934	43112744.0	0.9712	7097611.0
0.8875154	43649530.0	0.9752	3312118.2
0.8893696	44008760.0	0.9664	4308229.5
0.89184177	43194476.0	0.968	4560241.0
0.88627934	42782148.0	0.9656	4939007.5
0.88133496	43164696.0	0.9592	8051785.5
0.8881335	43305164.0	0.9624	4262528.0
0.8856613	44348624.0	0.9632	2836426.0
0.88504326	42871148.0	0.9592	6081965.0
0.8807169	42361144.0	0.968	3164246.0
0.88627934	41931016.0	0.9616	5141458.0
0.8893696	42380068.0	0.9648	4237061.5
0.88998765	42187324.0	0.9656	5222909.0
0.8875154	41892840.0	0.9704	3168659.2
0.88627934	41982484.0	0.9736	3441511.2
0.8893696	42024460.0	0.9752	3678664.0
0.8881335	42748700.0	0.9608	3993943.2
0.8893696	42893440.0	0.9632	3967409.8
0.8912237	42313336.0	0.9688	3704058.8
0.8856613	42573444.0	0.9624	3643649.2
0.8893696	42181100.0	0.9728	6120309.0
0.8906057	42425388.0	0.9712	4946454.0
0.88875157	42112180.0	0.9736	3278884.5
0.88875157	41777936.0	0.9792	3968749.5
0.8875154	41690424.0	0.9664	3918209.0
0.8906057	41730160.0	0.9704	3667985.5
0.8875154	42425620.0	0.9808	3047745.2
0.8856613	42607868.0	0.9688	2788646.8
0.8881335	41712908.0	0.976	3193609.2
0.8800989	42226536.0	0.96	3406595.8
0.88998765	41691340.0	0.9688	5288478.5
0.89184177	42378140.0	0.9672	5458645.5
0.8912237	42598156.0	0.9696	3277667.2
0.8955501	41791870.0	0.9696	4604129.5
0.89369595	41140596.0	0.9704	4806190.5
0.8856613	41539652.0	0.968	3485344.2
0.89307785	41297564.0	0.9728	6356079.0
0.89307785	42533060.0	0.972	3241410.5
0.89184177	41574860.0	0.9712	7952892.0
0.8844252	41154576.0	0.9576	3123848.5
0.88627934	40907828.0	0.9736	4084853.2
0.8924598	41190980.0	0.9712	5370354.0
0.89184177	41288324.0	0.9664	3425501.5
0.8974042	40284396.0	0.9744	4440183.0
0.8881335	40361016.0	0.976	4041050.5
0.8856613	40465610.0	0.968	4424422.5
0.88875157	40459316.0	0.9736	6517136.0
0.8906057	40424436.0	0.9808	3703271.0
0.89493203	39725110.0	0.9784	3696436.8
0.894314	39604476.0	0.964	4582325.5
0.89184177	39581350.0	0.9736	6853264.5
0.8893696	40053148.0	0.9696	3379626.5
0.88627934	40753670.0	0.9688	3830407.2
0.8856613	40989820.0	0.9664	3830603.2
0.8844252	40115030.0	0.9728	5103714.5
0.88998765	39511860.0	0.9768	3250683.0
0.88998765	39597180.0	0.9752	3136762.0
0.89307785	39522930.0	0.9632	3924930.2
0.89184177	39533044.0	0.976	3341481.0
0.88627934	40212860.0	0.9784	3000315.8
0.88318914	40933564.0	0.9768	2543857.8
0.88133496	40831140.0	0.9672	4493985.5
0.8807169	40395510.0	0.9744	3854501.5
0.8912237	39666028.0	0.9848	3174000.8
0.8912237	40070220.0	0.968	2353331.8
0.89307785	40191764.0	0.964	4691137.5
0.89369595	39704104.0	0.9728	2771738.5
0.8924598	39455956.0	0.9784	2967820.0
0.8906057	39916960.0	0.9792	3102735.0
0.8881335	40613960.0	0.972	3787257.8
0.8868974	39892668.0	0.9784	3561142.2
0.88998765	39136144.0	0.9736	3359189.8
0.894314	39490320.0	0.9664	3270711.0
0.8912237	39346652.0	0.972	3872664.2
0.8924598	39415116.0	0.9728	3482786.2
0.8906057	39624532.0	0.9808	2735230.2
0.89184177	39571260.0	0.9736	5629244.5
0.8881335	39691600.0	0.9672	5234998.0
0.88875157	39400668.0	0.9752	3140301.8
0.8912237	39194300.0	0.98	4935037.5
