Validation Accuracy	Validation Loss	Training Accuracy	Training Loss
0.8825711	45552104.0	0.988	4260741.5
0.88133496	45061696.0	0.9884	3526099.2
0.8807169	44736020.0	0.9908	3317617.2
0.8751545	47086830.0	0.9752	2499623.5
0.8825711	43965556.0	0.992	6931579.0
0.8800989	44680030.0	0.9812	4358924.5
0.8825711	44223044.0	0.99	3706582.8
0.8807169	46475490.0	0.9868	4581922.0
0.8800989	45867864.0	0.9876	4828048.0
0.88318914	45034316.0	0.9888	6273940.5
0.8788628	45693116.0	0.9876	3934159.8
0.881953	45046456.0	0.99	4488114.5
0.8751545	44926224.0	0.9916	2768674.8
0.87948084	46346336.0	0.9864	2488224.0
0.8807169	43362310.0	0.9912	3172889.5
0.88133496	43420852.0	0.988	2983608.0
0.8825711	43569870.0	0.9856	3499586.8
0.88318914	43847710.0	0.9888	4665055.0
0.88318914	44583430.0	0.9948	2581530.5
0.8800989	44728400.0	0.9892	2786422.2
0.8770087	44753868.0	0.9904	4407995.0
0.8825711	44713516.0	0.988	2652003.8
0.88133496	44248724.0	0.994	2669205.5
0.881953	43993010.0	0.9924	4555507.5
0.8838072	44785190.0	0.9932	2517177.0
0.88318914	43877880.0	0.9952	2848826.2
0.88133496	44070668.0	0.9944	2657138.2
0.88133496	44396372.0	0.9916	2749656.0
0.88133496	44432736.0	0.994	4653909.5
0.881953	44464640.0	0.996	2681798.2
0.8800989	44618636.0	0.9956	3801081.5
0.87948084	45099268.0	0.9948	3718119.0
0.881953	44692090.0	0.9928	2840589.8
0.8776267	44199524.0	0.9928	2863525.0
0.87948084	43997684.0	0.9944	4421427.0
0.8776267	44380348.0	0.9932	2694083.5
0.8807169	44919116.0	0.9832	2811950.0
0.8844252	44634170.0	0.994	3839215.5
0.8825711	43698012.0	0.9952	4131574.5
0.8844252	43941508.0	0.9908	2468736.2
0.8844252	44194380.0	0.9896	3075116.5
0.8844252	44272536.0	0.9972	2642577.5
0.8825711	44297764.0	0.998	2588429.5
0.88133496	44564380.0	0.992	3135185.8
0.8776267	45134350.0	0.992	2474926.2
0.8807169	44601740.0	0.994	2588594.5
0.881953	43899770.0	0.9968	2729260.8
0.88318914	43705450.0	0.9964	2541742.2
0.88504326	43835732.0	0.9908	4208238.0
0.88318914	44174864.0	0.9952	2534184.2
0.8807169	44451660.0	0.996	2580983.5
0.87948084	44706010.0	0.9956	2538250.8
0.8788628	44397056.0	0.9948	2524167.5
0.8788628	44269452.0	0.994	3779004.5
0.8788628	44485670.0	0.9892	2754827.5
0.8788628	44706164.0	0.9928	3799052.0
0.8807169	44842680.0	0.9964	2680759.0
0.881953	45097610.0	0.9956	2653993.2
0.8825711	45062580.0	0.9956	2554593.2
0.881953	44963856.0	0.9952	2766494.0
0.88133496	44777960.0	0.9944	2805201.0
0.88318914	44597990.0	0.9968	2755421.5
0.8825711	44148332.0	0.9948	2507475.0
0.8838072	43760344.0	0.998	2515210.0
0.88133496	43604028.0	0.9968	3803585.2
0.88318914	43786620.0	0.9972	2655376.5
0.8838072	43890988.0	0.9972	2525397.0
0.8868974	44084892.0	0.996	2569640.2
0.8825711	44220950.0	0.9968	2451049.0
0.8825711	44162064.0	0.9968	2652456.2
0.8844252	44006660.0	0.9976	2610006.2
0.88318914	43662636.0	0.9976	2439946.8
0.88627934	43351324.0	0.9976	2505144.0
0.88504326	43282776.0	0.996	2735893.8
0.8856613	43285332.0	0.998	2378752.0
0.8844252	43309244.0	0.9968	2599912.0
0.8856613	43336704.0	0.9968	5015426.0
0.8844252	43616496.0	0.996	2576650.5
0.88133496	43955452.0	0.9952	2370741.8
0.88133496	43673680.0	0.9964	2801800.8
0.8856613	43658356.0	0.998	2617616.5
0.88318914	43914480.0	0.9988	3549499.0
0.8844252	44189896.0	0.9964	2852273.5
0.88504326	44457504.0	0.9952	2448159.5
0.88318914	44021290.0	0.9988	2480259.2
0.88318914	43925332.0	0.998	2432279.2
0.8825711	43920936.0	0.9992	2381954.5
0.881953	44283170.0	0.9992	2560762.2
0.87948084	44885320.0	0.994	2518706.0
0.8807169	45173628.0	0.994	2587215.8
0.8800989	44942212.0	0.998	2410364.0
0.881953	44286050.0	0.9964	2560762.5
0.88133496	44094850.0	0.9928	2438082.5
0.88133496	43931784.0	0.9912	2616174.5
0.87948084	43752120.0	0.9972	2404821.5
0.8800989	43947890.0	0.9976	2757568.8
0.87948084	44724572.0	0.9932	2490223.8
0.8807169	44722530.0	0.9952	2475792.5
0.8825711	43831300.0	0.9988	2461057.5
0.881953	43731804.0	0.9976	3555097.0
0.88318914	43956436.0	0.9984	2479990.8
0.8838072	44097580.0	0.9984	2391108.8
0.8825711	44320764.0	0.9968	2536557.2
0.8807169	44725388.0	0.998	3489123.5
0.8807169	44916620.0	0.9964	2394757.5
0.8788628	44853890.0	0.9976	2530600.2
0.8807169	44674670.0	0.9988	2431588.2
0.8825711	44695270.0	0.9956	2497466.8
0.88133496	44971150.0	0.994	2438354.8
0.88133496	43927052.0	0.9984	3534252.0
0.8825711	44025336.0	0.9932	2382685.5
0.8838072	44491804.0	0.992	3638977.0
0.8838072	44507692.0	0.9968	2771286.0
0.87824476	45285564.0	0.9896	2438417.5
0.8825711	43796560.0	0.9932	2698923.8
0.88133496	43876292.0	0.9928	2413647.8
0.8825711	44425540.0	0.9896	3670332.5
0.88133496	44357320.0	0.9964	2644665.5
0.8770087	44981160.0	0.9904	3800540.0
0.87824476	46578836.0	0.9864	2411252.8
0.8770087	44797416.0	0.9976	3923358.5
0.8788628	46557620.0	0.9736	4676502.5
0.8825711	44333452.0	0.9972	3547190.5
0.88318914	46196548.0	0.9884	2380269.2
0.8856613	44376176.0	0.9932	2969011.5
0.88504326	44183930.0	0.9836	2607135.2
0.88875157	43248732.0	0.994	2978496.5
0.8844252	43936876.0	0.994	2589780.0
0.88504326	45786940.0	0.984	3636507.5
0.88504326	43732148.0	0.9972	3008080.5
0.88627934	43130084.0	0.9952	2408249.8
0.88627934	43981376.0	0.988	2423354.2
0.88504326	43153360.0	0.9932	4613153.0
0.88133496	43743800.0	0.9972	2520356.8
0.8800989	44806050.0	0.9868	2545028.2
0.87824476	43616730.0	0.994	2560366.2
0.8868974	42640788.0	0.9968	2463828.8
0.8825711	42594970.0	0.996	2356624.0
0.8893696	42437756.0	0.9976	2701782.5
0.8868974	42655244.0	0.9996	2341330.0
0.8875154	42849956.0	0.9972	2520174.8
0.8844252	43039780.0	0.9984	2339013.0
0.8825711	43106480.0	0.9948	3738074.8
0.88504326	43211136.0	0.9968	2380748.8
0.8856613	43336656.0	0.9992	2333512.0
0.8856613	43363680.0	0.9972	2431729.0
0.88627934	43299676.0	0.998	2431873.0
0.8856613	43241356.0	0.9976	2573383.5
0.88504326	43241560.0	0.9984	2395130.0
0.88504326	43272236.0	0.9984	3543914.0
0.88504326	43235420.0	0.9984	2394887.5
0.88504326	43191610.0	0.9992	2532626.8
0.8844252	43125170.0	0.998	2390904.0
0.8838072	43115052.0	0.9988	3357420.8
0.88318914	43166308.0	0.9964	3592744.2
0.8825711	43238110.0	0.998	2379659.0
0.8838072	43329076.0	0.9972	3568716.5
0.8825711	43346028.0	0.998	2347597.0
0.8838072	43445108.0	0.9988	3338120.0
0.88318914	43409370.0	0.9968	3401753.8
0.88318914	43378884.0	0.998	3388221.0
0.88627934	43304228.0	0.9988	2337390.5
0.88627934	43260748.0	0.9976	3333949.5
0.88504326	43334824.0	0.9988	2370663.8
0.8844252	43427412.0	0.9992	2313122.5
0.8844252	43341908.0	0.9992	2437406.0
0.8868974	43252076.0	0.9992	2338837.5
0.8868974	43239508.0	0.9996	2412045.0
0.88504326	43268544.0	0.9984	2359371.0
0.8844252	43271784.0	0.9992	2311108.5
0.8838072	43221544.0	0.9992	2336740.2
0.8838072	43174890.0	0.998	2347388.2
0.88318914	43168776.0	0.9992	2403976.2
0.88133496	43196350.0	0.998	2318023.5
0.8825711	43241584.0	0.9992	3257560.2
0.8825711	43275028.0	0.9984	2320809.8
0.88318914	43374540.0	0.9992	2358694.0
0.8825711	43782130.0	0.9992	2316889.5
0.8807169	43937780.0	0.998	2367818.5
0.8807169	44082756.0	0.9996	2305426.8
0.8788628	44045390.0	0.9992	2350962.2
0.8800989	44000388.0	0.9972	4180788.0
0.881953	43993540.0	0.9992	2305927.0
0.88318914	43951736.0	0.9988	4148581.2
0.88318914	43654880.0	0.9992	2331701.2
0.8825711	43470812.0	0.9976	2563819.0
0.88133496	43420230.0	0.9988	3377761.0
0.8807169	43415960.0	0.9996	2301247.5
0.8800989	43641600.0	0.9972	4957625.0
0.8800989	43298090.0	0.9976	2447772.5
0.8856613	43048772.0	0.9988	2427850.0
0.8838072	42640180.0	0.9952	2429554.8
0.8856613	42463396.0	0.9972	3313303.8
0.88627934	42504364.0	0.9948	3310564.2
0.8868974	42715140.0	0.9976	2425609.8
0.88318914	42987210.0	0.9984	2392945.5
0.8825711	43608016.0	0.996	2329443.2
0.8807169	43544932.0	0.9988	2420038.2
0.8807169	43722550.0	0.9964	2366858.8
0.87948084	44216972.0	0.9924	4936094.0
0.8800989	44448776.0	0.9928	2313124.5
0.881953	44098548.0	0.9948	2532241.5
0.88318914	45496748.0	0.986	4157172.0
0.8825711	44588784.0	0.9944	3188876.2
0.87453645	50141116.0	0.966	2375826.8
0.88133496	46210532.0	0.968	5068169.5
0.8763906	48934350.0	0.9644	3993460.8
0.88504326	44760828.0	0.9804	6636277.0
0.8763906	46798170.0	0.9732	3224649.8
0.8881335	43152680.0	0.9824	4304675.0
0.88318914	47154900.0	0.964	3039141.0
0.88875157	42975692.0	0.998	4626258.5
0.87144625	52512956.0	0.9528	2471498.0
0.8844252	44665296.0	0.978	5602375.0
0.8838072	46333396.0	0.962	4380710.0
0.8825711	43714360.0	0.9904	5425002.0
0.8603214	55259864.0	0.9348	2597703.0
0.8695921	54557490.0	0.942	9195849.0
0.8800989	49604116.0	0.9592	9374419.0
0.8529048	60030264.0	0.9284	6755342.5
0.8924598	44337148.0	0.9828	12857236.0
0.8695921	53911864.0	0.9408	4235018.0
0.8893696	42473412.0	0.9848	9943347.0
0.84672433	62247040.0	0.9144	2776070.0
0.8646477	57696276.0	0.9304	16409379.0
0.8652658	59388804.0	0.9388	12889439.0
0.8708282	53816100.0	0.95	18311606.0
0.8578492	55393384.0	0.9244	7241763.0
0.8720643	55737708.0	0.9452	11398005.0
0.8634116	58632604.0	0.9368	12288328.0
0.88133496	49196068.0	0.9652	14695716.0
0.82014835	78236380.0	0.886	5085057.0
0.8436341	73835200.0	0.896	24681630.0
0.8275649	83543530.0	0.8848	26586854.0
0.8695921	54133996.0	0.9504	35586988.0
0.75463533	119069910.0	0.8068	8887144.0
0.74845487	143068020.0	0.7816	57396670.0
0.8275649	103041920.0	0.8812	81133800.0
0.81829417	84234824.0	0.8732	55214440.0
0.7527812	115529160.0	0.8104	29817412.0
0.79789865	123280200.0	0.8384	53146496.0
0.7904821	137935420.0	0.826	61015370.0
0.87144625	69063640.0	0.9252	72962860.0
0.7014833	171488740.0	0.7196	23021432.0
0.7181706	191479520.0	0.7372	118035960.0
0.79666257	145876900.0	0.8372	129761190.0
0.7997528	127315496.0	0.8376	88449656.0
0.7447466	134589620.0	0.7936	68812520.0
0.77194065	138998020.0	0.812	74557990.0
0.79913473	126487330.0	0.8492	76641064.0
0.86650187	80408200.0	0.914	67330780.0
0.7113721	175719620.0	0.7328	31437828.0
0.89802223	63167428.0	0.9392	120250140.0
0.7224969	187756830.0	0.7548	20939890.0
0.86897403	77487336.0	0.9156	117644100.0
0.8325093	90258620.0	0.8924	31842046.0
0.7948084	132653170.0	0.8584	35393948.0
0.8603214	89949870.0	0.908	71158344.0
0.8603214	75518710.0	0.924	40002230.0
0.8393078	91338330.0	0.8844	30384322.0
0.8584672	86809320.0	0.9064	39530548.0
0.8578492	74755330.0	0.9184	35441510.0
0.8739184	63150776.0	0.9136	32526044.0
0.87268233	68325860.0	0.9152	24080398.0
0.8671199	65504590.0	0.9252	34686600.0
0.8485785	67894550.0	0.8972	22844500.0
0.8436341	70767480.0	0.92	23515536.0
0.881953	60083520.0	0.9448	22659668.0
0.88627934	55556652.0	0.9348	16219397.0
0.86402965	63929000.0	0.9024	17393734.0
0.88627934	55420120.0	0.9444	23906350.0
0.8844252	52978604.0	0.9476	15352911.0
0.8652658	56967350.0	0.914	14737220.0
0.85970336	56022530.0	0.9132	17897368.0
0.8807169	51615988.0	0.9568	13121669.0
0.8974042	51781160.0	0.9516	10988999.0
0.89802223	49453308.0	0.9556	11685442.0
0.9011125	46456910.0	0.9688	9699924.0
0.89678615	47518196.0	0.9568	10254246.0
0.8906057	48565124.0	0.9592	8267828.5
0.89369595	44927856.0	0.964	9274487.0
0.90173054	42799970.0	0.9668	7144869.0
0.90173054	44831690.0	0.9676	6486860.5
0.894314	46019336.0	0.9684	6981076.0
0.8893696	44643024.0	0.964	9845990.0
0.8875154	47059464.0	0.9668	6284081.0
0.8961681	45101264.0	0.974	7567324.0
0.8955501	46790364.0	0.9708	5217615.5
0.8992583	44245410.0	0.9664	8313680.5
0.8998764	42120190.0	0.9792	6006037.5
0.8961681	43747628.0	0.9756	3906900.0
0.894314	43501900.0	0.9792	5000211.5
0.9029666	40244748.0	0.984	6489145.0
0.90049446	41473372.0	0.984	3654079.2
0.894314	42582240.0	0.9744	3518147.0
0.89493203	43094376.0	0.9792	5010824.5
0.8955501	42306760.0	0.9844	5499751.5
0.8986403	41016332.0	0.9888	3463393.8
0.8992583	40403056.0	0.988	4957059.5
0.90729296	40050044.0	0.9852	4743650.0
0.9023486	40446404.0	0.988	4715579.0
0.9023486	41503040.0	0.9864	4661102.0
0.8992583	42867116.0	0.9828	3322233.8
0.8992583	42170508.0	0.9828	4142533.8
0.9023486	40300070.0	0.988	3430392.0
0.9042027	39125110.0	0.9904	4082643.8
0.90543884	38723104.0	0.9928	4188206.2
0.9029666	38763908.0	0.9924	3013089.2
0.90049446	39000890.0	0.9924	3744433.2
0.9011125	39172452.0	0.9928	4146613.0
0.8998764	39274540.0	0.9912	3231107.5
0.90173054	39853068.0	0.9916	2904827.0
0.89802223	41015030.0	0.9932	2755103.8
0.90173054	40909236.0	0.988	3425321.0
0.90358466	39836570.0	0.9912	3320145.5
0.90482074	39046668.0	0.9944	2650426.5
0.9042027	38675772.0	0.9968	2574666.2
0.90482074	38481184.0	0.9936	2771838.0
0.9029666	38623416.0	0.9924	2729849.8
0.9029666	38769424.0	0.9928	4088909.0
0.90049446	39449400.0	0.9944	2519602.2
0.8992583	40005744.0	0.9924	4540845.5
0.90173054	39602292.0	0.9928	2910434.0
0.9029666	39011730.0	0.996	2500543.2
0.9029666	38698468.0	0.994	2585182.2
0.9042027	38590776.0	0.9956	2547311.2
0.9023486	38589356.0	0.996	2689379.0
0.90173054	38633420.0	0.9976	2550734.8
0.90173054	38624870.0	0.9956	2549761.2
0.9011125	38345004.0	0.9976	2463165.0
0.9023486	38373344.0	0.9972	4321465.5
0.9029666	38168540.0	0.996	2615207.0
0.90358466	37997456.0	0.9968	2424888.2
0.9029666	37903664.0	0.9968	3355606.0
0.9023486	37984930.0	0.9976	2484330.0
0.9011125	38126508.0	0.9972	3212398.2
0.90173054	38366450.0	0.9984	2509651.8
0.9042027	38649020.0	0.996	3279290.2
0.90173054	38892890.0	0.9956	2498752.0
0.8998764	38943172.0	0.998	2508502.0
0.8992583	38940308.0	0.9984	2342878.2
0.8998764	38917936.0	0.9968	2470024.5
0.8986403	38906508.0	0.9952	2715313.2
0.8974042	38940216.0	0.9968	2534306.0
0.89802223	38902450.0	0.998	2433019.8
0.89802223	38879180.0	0.9976	2543433.0
0.8974042	38904004.0	0.9984	3181905.0
0.89678615	38974624.0	0.9976	2538242.8
0.8992583	39048852.0	0.9972	2449757.5
0.90049446	38895850.0	0.9964	2531116.8
0.90049446	38548212.0	0.9972	2563508.5
0.9011125	38494230.0	0.998	3940097.2
0.8998764	38545236.0	0.9976	3238586.5
0.9011125	38773644.0	0.998	2569859.2
0.8986403	39121756.0	0.9984	3277731.8
0.8992583	39273520.0	0.9952	2424265.2
0.9011125	39627500.0	0.996	2518307.8
0.90358466	39366056.0	0.9972	2548024.5
0.90482074	39244790.0	0.998	2384539.8
0.90358466	38790668.0	0.9984	2396490.8
0.9029666	38530416.0	0.998	2476753.0
0.9011125	38465050.0	0.9976	2370208.2
0.90173054	38444804.0	0.9988	2441931.2
0.90049446	38407612.0	0.9944	2555484.5
0.8992583	38567776.0	0.9976	2468058.5
0.90049446	38776724.0	0.9988	2378816.2
0.90173054	39009936.0	0.9984	2346766.2
0.9011125	39236610.0	0.9984	2334903.5
0.90173054	39579504.0	0.998	2437965.5
0.8974042	39960050.0	0.9988	2339962.8
0.8974042	40144268.0	0.9972	2356790.5
0.89802223	39814400.0	0.9984	2380210.2
0.9011125	39429700.0	0.9968	2474545.5
0.9011125	39075710.0	0.998	2374071.0
0.8998764	38824024.0	0.9996	2319451.2
0.8998764	38650670.0	0.9984	3036222.5
0.9029666	38593230.0	0.9996	2333034.8
0.9023486	38619696.0	0.9996	2320202.5
0.9011125	38674616.0	0.9992	2320847.8
0.90049446	38828340.0	0.9988	2338345.8
0.90049446	38964588.0	0.9984	2423578.8
0.90173054	38993460.0	0.9984	2450190.2
0.9023486	39142950.0	0.9992	3001453.2
0.90173054	39247220.0	0.9992	2332589.5
0.90173054	39202516.0	0.9992	2325988.2
0.90049446	39213884.0	0.9996	2986661.0
0.8998764	39120708.0	0.9988	2390458.2
0.90049446	38891410.0	0.9996	2321172.8
0.9011125	38638480.0	0.9984	2331840.2
0.90173054	38446004.0	0.9988	2373200.5
0.9023486	38284308.0	0.9996	2308734.8
0.8992583	38404710.0	0.9988	2376836.8
0.8998764	38585220.0	0.9992	2311855.2
0.90049446	38849944.0	0.9988	2309861.2
0.8986403	38830080.0	0.9984	2334963.0
0.90049446	38644900.0	0.9988	2375053.2
